Date,BTC-USD,BTC=F,CIFR,CLSK,CORZ,DX-Y.NYB,IREN,MARA,MSFT,NVDA,QQQ,RIOT,UUP,WULF,^VIX,DXY,CME_Annualized_Basis
2023-06-22,29912.28125,30370.0,2.819999933242798,4.679999828338623,,102.38999938964844,4.570000171661377,11.829999923706055,331.2341613769531,42.89335250854492,359.8861389160156,11.239999771118164,24.525222778320312,1.649999976158142,12.90999984741211,102.38999938964844,0.183624410124186
2023-06-23,30695.46875,31120.0,2.9000000953674316,4.590000152587891,,102.9000015258789,4.599999904632568,12.710000038146973,326.6612854003906,42.07984924316406,356.3184509277344,11.600000381469727,24.655675888061523,1.7999999523162842,13.4399995803833,102.9000015258789,0.16596504980885818
2023-06-24,30548.6953125,31120.0,2.9000000953674316,4.590000152587891,,102.9000015258789,4.599999904632568,12.710000038146973,326.6612854003906,42.07984924316406,356.3184509277344,11.600000381469727,24.655675888061523,1.7999999523162842,13.4399995803833,102.9000015258789,0.22441731733121786
2023-06-25,30480.26171875,31120.0,2.9000000953674316,4.590000152587891,,102.9000015258789,4.599999904632568,12.710000038146973,326.6612854003906,42.07984924316406,356.3184509277344,11.600000381469727,24.655675888061523,1.7999999523162842,13.4399995803833,102.9000015258789,0.2518633024163819
2023-06-26,30271.130859375,30315.0,2.8399999141693115,4.21999979019165,,102.69000244140625,4.199999809265137,11.789999961853027,320.4014892578125,40.50767517089844,351.54180908203125,10.770000457763672,24.62958526611328,1.690000057220459,14.25,102.69000244140625,0.017390486333184484
2023-06-27,30688.1640625,30705.0,2.9000000953674316,4.449999809265137,,102.48999786376953,4.480000019073486,13.380000114440918,326.2225036621094,41.74787139892578,357.5862731933594,11.649999618530273,24.56870460510254,1.8300000429153442,13.739999771118164,102.48999786376953,0.006583360594284491
2023-06-28,30086.24609375,30110.0,2.9000000953674316,4.230000019073486,,102.91000366210938,4.380000114440918,13.15999984741211,327.4705505371094,40.991188049316406,358.2841796875,11.539999961853027,24.681766510009766,1.7300000190734863,13.430000305175781,102.91000366210938,0.009474325049119854
2023-06-29,30445.3515625,30550.0,2.9000000953674316,4.260000228881836,,103.33999633789062,4.760000228881836,13.819999694824219,326.69049072265625,40.697086334228516,357.5666198730469,11.65999984741211,24.7861270904541,1.7300000190734863,13.539999961853027,103.33999633789062,0.041247060242416936
2023-06-30,30477.251953125,30128.509765625,2.859999895095825,4.289999961853027,,102.91000366210938,4.659999847412109,13.859999656677246,332.0435485839844,42.17255783081055,363.0803527832031,11.819999694824219,24.681766510009766,1.75,13.59000015258789,102.91000366210938,-0.1373124537749178
2023-07-01,30590.078125,30128.509765625,2.859999895095825,4.289999961853027,,102.91000366210938,4.659999847412109,13.859999656677246,332.0435485839844,42.17255783081055,363.0803527832031,11.819999694824219,24.681766510009766,1.75,13.59000015258789,102.91000366210938,-0.18106590934049796
2023-07-02,30620.76953125,30128.509765625,2.859999895095825,4.289999961853027,,102.91000366210938,4.659999847412109,13.859999656677246,332.0435485839844,42.17255783081055,363.0803527832031,11.819999694824219,24.681766510009766,1.75,13.59000015258789,102.91000366210938,-0.1929121076291534
2023-07-03,31156.439453125,31700.0,3.2200000286102295,4.869999885559082,,102.98999786376953,5.659999847412109,15.319999694824219,329.55712890625,42.28321838378906,363.93536376953125,13.350000381469727,24.707855224609375,2.0199999809265137,13.569999694824219,102.98999786376953,0.20935404291987442
2023-07-04,30777.58203125,31700.0,3.2200000286102295,4.869999885559082,,102.98999786376953,5.659999847412109,15.319999694824219,329.55712890625,42.28321838378906,363.93536376953125,13.350000381469727,24.707855224609375,2.0199999809265137,13.569999694824219,102.98999786376953,0.3596453942925432
2023-07-05,30514.166015625,30675.0,3.4800000190734863,5.289999961853027,,103.37000274658203,5.860000133514404,15.5600004196167,329.71319580078125,42.187522888183594,363.9255676269531,13.59000015258789,24.8209171295166,2.190000057220459,14.180000305175781,103.37000274658203,0.06324956780767745
2023-07-06,29909.337890625,30510.0,3.369999885559082,5.389999866485596,,103.16999816894531,6.090000152587891,15.319999694824219,332.75531005859375,41.974178314208984,361.1540222167969,13.539999961853027,24.76003646850586,2.390000104904175,15.4399995803833,103.16999816894531,0.24099314196986324
2023-07-07,30342.265625,30370.0,3.7300000190734863,6.0,,102.2699966430664,6.670000076293945,15.670000076293945,328.80633544921875,42.372947692871094,359.95489501953125,15.479999542236328,24.551313400268555,2.640000104904175,14.829999923706055,102.2699966430664,0.010968610719885885
2023-07-08,30292.541015625,30370.0,3.7300000190734863,6.0,,102.2699966430664,6.670000076293945,15.670000076293945,328.80633544921875,42.372947692871094,359.95489501953125,15.479999542236328,24.551313400268555,2.640000104904175,14.829999923706055,102.2699966430664,0.030684379102451545
2023-07-09,30171.234375,30370.0,3.7300000190734863,6.0,,102.2699966430664,6.670000076293945,15.670000076293945,328.80633544921875,42.372947692871094,359.95489501953125,15.479999542236328,24.551313400268555,2.640000104904175,14.829999923706055,102.2699966430664,0.07905501877564464
2023-07-10,30414.470703125,31055.0,4.320000171661377,6.329999923706055,,101.97000122070312,7.050000190734863,16.920000076293945,323.5508117675781,42.05093765258789,360.07281494140625,16.860000610351562,24.490432739257812,3.130000114440918,15.069999694824219,101.97000122070312,0.2527202145822728
2023-07-11,30620.951171875,30755.0,4.039999961853027,6.420000076293945,,101.7300033569336,6.75,17.389999389648438,324.1748962402344,42.275238037109375,361.8517761230469,17.510000228881836,24.429555892944336,3.4100000858306885,14.84000015258789,101.7300033569336,0.05253220020733609
2023-07-12,30391.646484375,30395.0,4.239999771118164,6.619999885559082,,100.5199966430664,6.960000038146973,16.860000610351562,328.786865234375,43.767662048339844,366.4219665527344,17.649999618530273,24.142559051513672,3.1700000762939453,13.539999961853027,100.5199966430664,0.0013241200183310034
2023-07-13,31476.048828125,31925.0,5.210000038146973,7.46999979019165,,99.7699966430664,7.75,19.299999237060547,334.11065673828125,45.83631896972656,372.64337158203125,20.290000915527344,23.977317810058594,3.869999885559082,13.609999656677246,99.7699966430664,0.17115915952214908
2023-07-14,30334.068359375,30235.0,4.909999847412109,6.900000095367432,,99.91000366210938,7.139999866485596,18.06999969482422,336.62628173828125,45.32987594604492,372.56475830078125,19.1200008392334,24.020803451538086,3.5199999809265137,13.34000015258789,99.91000366210938,-0.039190928774068816
2023-07-15,30295.806640625,30235.0,4.909999847412109,6.900000095367432,,99.91000366210938,7.139999866485596,18.06999969482422,336.62628173828125,45.32987594604492,372.56475830078125,19.1200008392334,24.020803451538086,3.5199999809265137,13.34000015258789,99.91000366210938,-0.024085171131292472
